_date_	fagr1f_h	fagr2f_h	fagr3f_h	fagr4f_h	fagr5f_h	fcon1f_h	fcon2f_h	fcon3f_h	fcon4f_h	fcon5f_h	fcp1f_h	fcp2f_h	fcp3f_h	fcp4f_h	fcp5f_h	fcp6f_h	fcp7f_h	fcpu1f_h	fcpu2f_h	fcpu3f_h	fexp1f_h	fexp2f_h	fexp3f_h	fexp4f_h	fexp5f_h	fimp1f_h	fimp2f_h	fimp3f_h	fimp4f_h	fimpu1f_h	fimpu2f_h	fimpu3f_h	fimpu4f_h	find1f_h	find2f_h	find3f_h	find4f_h	find5f_h	find6f_h	finv1f_h	finv2f_h	finv3f_h	finv4f_h	finv5f_h	fser1f_h	fser2f_h	fser3f_h	fser4f_h	fser5f_h	fser6f_h
2008-07-01	3.003263955592678	-1.6215706240523698	2.9186431178676448	1.2225667710406332	0.46920300912896216	-4.1627711433132024	5.8873048123274384	-0.41395280468941656	-1.376961550708541	0.9169631607065776	-5.3769896211179952	4.462178620251624	-0.0015068333862253398	0.082411792721870816	-0.1024126316480151	1.6353975365686138	-0.23049311856384948	-0.47763531236460616	0.78153398390133968	0.43412984366268192	-0.28283466548326984	-0.208679214270911	-0.16636378577326288	-0.018996525023032548	0.653438542985568	-1.5739199478629072	1.338270045372045	-0.033472787700525036	0.059196003399548752	-1.1396752340694236	-0.56349377492444896	0.038192930273967144	-0.026403389303337452	-3.1595603574698004	-0.78309661018905712	1.1702135127347238	-0.95873754564166544	1.252682668987952	0.85066748956885312	-4.4687001991619912	-2.0121131937997356	1.0753904982858064	0.59642146593817136	-0.66797200278362664	-2.7453766164619148	2.0964486112503748	-2.0423194295023432	2.2794800501237892	1.22039189990951	1.4547749557091994
2008-08-01	2.3480425715123324	-1.4547221134455218	2.6648049281945556	1.3461129637617994	0.91469808212079936	-4.8861723684064248	6.1129481299008808	-0.62189499071571216	-1.4739473879325414	0.97884753599443216	-6.2209288616833856	4.6261390524300024	0.061078800373055624	-0.045145063378844976	-0.1444970578993375	1.6515678597028296	-0.2079674915286104	-0.20331651336325708	0.69814158711884696	0.47689176036522008	-0.46655465972044712	-0.17347637891868708	-0.365988344065212	-0.05088319372104716	0.6879069124910896	-2.0762894821596304	1.5815765555990118	0.13664207207872428	-0.024054039088572744	-1.1855986548882138	-0.59255057878701408	0.070810407596487696	-0.061752542593596784	-4.0557634800923384	-0.70078383478390936	1.3328477094024482	-0.78761032400458272	1.260762654981283	1.0835152887203062	-4.9167935303285064	-0.93823490542866736	1.0795559350990624	1.4010733458259084	-1.0260712397900354	-3.2747872341453368	2.5895952216562364	-2.1942321068779424	2.5025210597016236	1.2822675597409154	1.5126049219333876
2008-09-01	1.1301426540625972	-1.1693139362775682	2.2090735695010844	1.5115859669375422	1.4317244318079154	-5.6570226878081984	6.1896009995940032	-0.69091184053825504	-1.4266818958476318	0.99911502577962704	-7.0130209405139656	4.4554942821373504	-0.0086295906219004752	0.12068910711881644	-0.19586744453217932	1.6890662109104824	-0.12350953087172598	0.049311376598891912	0.56902509349139448	0.52788480261940528	-0.64630752439519376	-0.31172793504250328	-0.31809347769842288	-0.25091068054561344	0.60920899459128456	-2.6031081661426148	1.7570886234998138	-0.084336005882519472	-0.016429111027577024	-1.2257491499777254	-0.62317714553900912	0.077325633772953504	-0.014339511252058014	-5.1659843633990336	-0.73369923998447728	1.434830446156794	-1.564293864453242	0.80694034990311184	1.3065943178839426	-5.1730399592331376	0.39627699319992952	1.717747551144652	1.6803828215131734	-0.7178079310237152	-3.841835944075808	3.081574214458522	-2.4924149704037048	2.6292350434520744	1.4066511243171234	1.4808287610137136
2008-10-01	-0.39660548885584184	-0.96937417074894832	1.744317478290689	1.5335670937876256	1.8254045997541588	-6.5063555804668024	6.285921762165412	-0.51599736354971568	-1.4638054296551506	0.7366123578865616	-8.0336285038969536	3.9319646675917624	-0.054684081128515312	0.30077480935151468	-0.1381672706168928	1.6639960896194506	-0.094656429968224016	0.3260400632699512	0.52430665351555528	0.36633943420649776	-1.151333207304442	-0.89378462327084112	-0.62356430319053376	-0.77406681413514384	0.56180665280448352	-3.6582710476577344	2.1170240149031472	-0.59073290170383344	0.1237798413929011	-1.2481098359411146	-0.64426160108970032	0.0084579086407675328	-0.020578630449824612	-6.9373875838822736	-1.0818773047063728	1.3137344308639046	-2.6692516922281924	0.76348725177709648	1.1332265747257928	-5.7487297684630592	1.3092332745530554	2.3588738574916816	1.5246654661381062	-0.3193296483409782	-4.5626754843102272	3.5227662561716396	-2.8470414486365236	2.79724541656349	1.496321596708281	1.2014044924073162
2008-11-01	-1.721025487893781	-0.84881410773367888	1.5450088255638152	1.2733657498061312	1.759277751964935	-7.325785625597496	6.5301506487827848	-0.13372917111133576	-1.6668408984752108	0.08864618707212536	-9.2750600135561008	3.188953630520878	-0.15272449954823116	0.60149234032278424	0.044127373897743584	1.4982347314835846	-0.08350828028439928	0.5828607082316224	0.57036298428058672	-0.068153321247836696	-2.0434364893618744	-1.8109418022458072	-1.3751539323443334	-1.1208907499584162	0.47554811297283176	-5.3103174477157912	2.6092738392474572	-1.0383379412313012	0.1724974228655633	-1.2104911023573764	-0.60727620956023112	-0.054544268606266104	-0.016998296148378364	-9.365656593326784	-1.5074745754034002	1.0374161259060714	-3.2043705064347416	1.2791303211975174	0.7167689495221908	-6.6385819093268032	1.8969258438456152	2.6703857653560864	1.3301886469760352	-0.25079923097049672	-5.4007141079937288	3.8723688364250424	-3.1618467388044004	2.9999382464741948	1.4638295034188338	0.79362708157579104
2008-12-01	-2.473977180502072	-0.75981161873007168	1.6979119256097228	0.66491532173995512	1.219863778062985	-8.100047731926736	6.887954421760532	0.38516444102566784	-1.8905047350512248	-0.72817046791478384	-10.688787075390578	2.3279423991140304	-0.34633890367705084	0.78952079367071632	0.33462670075115632	1.2795156536916274	-0.065775007238528024	0.71024843536213392	0.63057825014563688	-0.73100310440467296	-3.1959310243962232	-2.638648445217808	-2.6248047242287508	-1.0652660370419284	0.3227622085794814	-7.3076830557891776	3.1184846773250068	-1.0265626407109206	-0.035316243267795116	-1.1281836406888806	-0.50279584850769032	-0.1232655059128952	-0.011672876819636378	-12.040124422822378	-1.6834123853216856	0.66291776327083384	-2.8072754207814264	1.9251829684098144	0.49742176481410904	-7.6944387416977072	2.3143544858947544	2.7008141262434656	1.2331832314081626	-0.28743487667079452	-6.3041915399810744	4.2656776759402544	-3.3614372560343272	3.1894347348561132	1.3270855120666248	0.376859109353064
2009-01-01	-2.7013317487761824	-0.622661358580658	1.97856029858106	-0.10140443864228898	0.57922636578959128	-8.840059765254136	7.2124225207204096	0.98362572207059552	-2.1158101374663696	-1.3989656015526198	-12.02704225444605	1.4017181747969004	-0.3481184568750002	0.62420015047554648	0.61225756621451896	1.0868158935437578	-0.1072085019784088	0.58960927585001264	0.67925329093088048	-1.5117244499204218	-4.336901834867832	-3.33685308435588	-3.972164219602268	-1.0475742869865756	0.23496159451729696	-9.2072680235651248	3.5878154551411984	-0.78930758058198576	-0.3256278885842574	-1.0343620234342446	-0.34932679682807104	-0.14464178423261514	-0.035136710170800168	-14.484538160992732	-1.548962261663622	0.30163519227861324	-1.9498958146524076	1.9587470030377684	0.92837387929846944	-8.6520135999391152	2.6385698811689096	2.6587294205278724	1.131660995844971	-0.2405200752471204	-7.1867373899295936	4.7843652146058	-3.4143613848995796	3.257671082227076	1.100104781969898	-0.048490122369070296
2009-02-01	-2.7598148144058524	-0.53318620314387064	2.1870106413184992	-0.76983246877634496	0.18206677800828232	-9.502827238844624	7.1421997618844328	1.6303845636827282	-2.4735262592162772	-1.7270963253306992	-12.997426363131976	0.50952936442539408	-0.087479051199055328	0.40800534160270632	0.68228433388018376	1.0100657510723168	-0.10529899650846166	0.30141669745464456	0.91893261601336912	-2.121483347655898	-5.211473043890404	-3.7025551529661184	-5.0238667250371368	-0.75039272724030544	0.1530515069849455	-10.532293034192666	3.8189781006111576	-0.28338728436974848	-0.6940220008196116	-1.0570997729444772	-0.31774832601973744	0.098038125367459776	-0.15906941932576548	-16.42950576961789	-1.2781218537374298	0.04054610947174048	-1.3177159780148058	1.273867899260888	1.7293906794608396	-9.3440162294349952	2.8331290845723732	2.3913330296660484	1.236661324282436	-0.29859791829266392	-7.8960785785858368	5.3515051840423192	-3.2768872557124196	3.2187210350292824	0.76871890262387696	-0.52604687785835104
2009-03-01	-3.1690258822180416	-0.57592659219149768	2.1945441485841232	-1.078206623527354	0.1548301983300038	-9.9332589316006672	6.7272590843960624	2.2185231858343904	-2.8672740290960808	-1.727855035954859	-13.437293407493176	-0.31412836656297876	0.24818961198155884	0.39755460512828656	0.34706441907136996	1.049256232733734	0.030734197305868872	0.1024761748469016	1.199801118997005	-2.29245657693633	-5.6662637042227384	-3.5893623681030968	-5.7298261329765104	-0.395149327674184	0.082227830202957376	-11.272168517506258	3.94272550913706	0.2444411714140646	-0.84745432810056848	-1.2617817106572116	-0.5177782173170776	0.43394243791901136	-0.096859275771760992	-17.684039089136356	-0.94036037315739968	-0.05770259478820112	-0.6875932312385252	0.67006809309323176	2.2282802949506424	-9.628910537021208	2.7394160795308852	2.0562297525489392	1.3480543822941204	-0.20471029548395988	-8.2798819997220848	5.8338146835498536	-2.9287894953647908	3.0958041155737956	0.40148123616719496	-1.0325229492186134
2009-04-01	-3.9960329588228528	-0.68566113560271336	2.0547033444950568	-1.0618966703481944	0.32340528188860684	-9.9767963724804704	6.195331894473272	2.6604382975576792	-3.0143204047596252	-1.4674574431135882	-13.361349436549046	-1.0759897754055816	0.64349241088656848	0.38935287186692944	-0.227522477736415	1.1031819429320728	0.30241354740773436	0.15274409103632858	1.3452706894561212	-1.9835875325509368	-5.6704065117351504	-3.3736158504268992	-5.9124827506987488	-0.41929783182010928	-0.011259098487935288	-11.445254096631758	3.9171973116591064	0.44985679401531464	-0.8062812401696376	-1.6127137894839796	-0.91659656952834496	0.5101461894275504	-0.031773673093530588	-18.165734262327204	-0.47887088716372136	-0.0029213994378504408	0.07212705165956944	0.3587620785478068	2.3042889995955488	-9.5315718908719792	2.5130134175211376	1.8385083294669296	1.3943200845692078	-0.25764203115057192	-8.243572717289768	6.1423667505812528	-2.5094317518047424	2.8759418640415772	0.11081438460689512	-1.5328742665658544
2009-05-01	-5.1812642942733272	-0.70158198872097152	1.749280604337163	-0.79768614881511536	0.568620025106266	-9.6363827147421584	5.6838143534682416	2.980943619004316	-2.68581324883256	-1.0477172807330302	-12.792578027778602	-1.8744454001046448	1.098323998118321	0.32928628726214432	-0.6283552035287476	1.1165081004433046	0.6043877668662988	0.40391306108816624	1.1848881782235004	-1.5368529935682276	-5.3825293706809184	-3.1032150473184696	-5.6165689536036064	-0.27443584438942776	-0.20225968532333476	-11.272935076933106	3.7264359978096448	0.71478958521190608	-0.79552443667933664	-1.9232217828164968	-1.3028469107307358	0.37594293298858488	-0.0064574769612963552	-17.856407041872778	0.20360809164089944	0.089592862368690528	0.71617333294626064	0.21109645547281148	2.2294400146340516	-9.024535517003208	2.5480300108461896	1.493673671382214	1.865729326369724	-0.70439314069312408	-7.8817912033615808	6.2204998779158024	-2.0644802073029616	2.4612030296567288	0.023193504745202204	-1.7249746341797084
2009-06-01	-6.3400467786747904	-0.63527589703749696	1.3458202416077032	-0.5202559163770476	0.80616903176422064	-8.9946367841621408	5.1450196069492928	3.284603115618272	-1.9830036623267296	-0.5557597056725416	-11.850064705655578	-2.6261286180278752	1.5517964891779042	0.37578798656607176	-0.74065676251270768	1.0568073512700268	0.88818085871720784	0.64506116040096264	0.97500229132373792	-1.2053742345173502	-4.966874336056528	-2.6771701910439088	-5.1510388622477272	-0.11310881787201406	-0.40641862836474168	-10.683074389814468	3.3297369914156568	1.0059761224595226	-0.86484008932731776	-2.0951613583924232	-1.6007425067681364	0.23200005820323708	-0.052852829436166856	-16.954612313956968	1.0345673438661678	0.1459700081527339	0.91998278208060544	-0.12639549161788836	2.2974885930461248	-8.1540398184038	2.8837470813130688	1.3930236432429834	2.4267442441428396	-0.6727265485308348	-7.3271511544660368	6.1103255995704368	-1.5837806857961796	1.9146336254412136	0.0977376769875728	-1.6331738306425912
2009-07-01	-7.168306392749004	-0.64896094918366872	0.967046266592392	-0.34984317002760652	0.93268078140293744	-8.2490866802283392	4.5904706446493968	3.4959095955882944	-1.2401096082839366	-0.090770401541861664	-10.803497549099512	-3.2546967752386192	1.85436910100944	0.62819836566597	-0.54043996417813104	0.96944251785068656	1.0913780778006636	0.83208905189694544	0.85252066090814	-1.0271691886952354	-4.5031382488513184	-2.3632771533963436	-4.5758040069863008	-0.28661314267052328	-0.29635072944880504	-9.6747578700443504	2.8812556095941884	1.2974802465423236	-0.81347717440807568	-2.0964425161601	-1.7967226538775216	0.11054404588224	-0.034730800599087764	-15.75405543920287	1.6948733247868136	0.13798210357261912	0.47013260226511832	-0.4669827674031484	2.3151673095081024	-7.1018002646767864	2.9835046644842504	1.650957707746222	2.3530038751548256	-0.0048807804963834928	-6.7231514463755848	5.8571261282194296	-1.1574074673575936	1.2601437537418416	0.35779209410008316	-1.5267153210293202
2009-08-01	-7.385982999693224	-0.74477935110210704	0.84319568753149504	-0.42425659692706528	0.90498479964176016	-7.609975392001176	4.0721181050671464	3.53620806292512	-0.52745079275793448	0.30347470083139628	-9.7211287875772576	-3.6442751232867904	2.2084671701541808	0.78632419789606944	-0.30145096745163068	0.7554097122584496	1.2096463296852832	0.9250980191012744	0.7830655500879912	-0.88352557161417184	-4.0807682269247408	-2.2045096182784648	-4.1179798166730096	-0.30260043693657112	0.030852553164497204	-8.3513558010937872	2.442546294263332	1.5271613927775244	-0.6128714282961032	-1.9969752675812448	-1.9061960228615856	0.00659692940790878	-0.068401882062557488	-14.396053166462082	2.0072587350699568	0.14122372980324648	-0.066061070323606624	-0.43765069955982768	1.9897333718278128	-6.0887797285260608	2.4145503945363884	1.5683903978234024	1.9523601272990396	0.46611087641842256	-6.11864470102212	5.4829453920508936	-0.80604077878768624	0.68509452138588224	0.50482356237117096	-1.4745524107391088
2009-09-01	-6.9952079950032264	-0.78771457763961216	1.0849926059906622	-0.76139961239459408	0.81889609635155536	-7.1671285146453696	3.6209346426089824	3.3490378517859708	0.15336273713703528	0.66201349364820408	-8.6191197836795584	-3.756687449170416	2.664681192884062	0.85226717429604912	-0.11343460188770094	0.52052064634821704	1.1877386041272046	0.89588378978360976	0.66025296591563152	-0.61827315124730712	-3.6724903030313952	-1.947459431776492	-3.8755591924158736	-0.037985006246340512	0.47658521728892424	-6.8548797764147504	2.0855239823266124	1.7185575051993416	-0.28217509756330968	-1.8265859155674628	-1.8933401514995408	-0.067674138368374408	-0.050191782436139752	-13.019278945937118	2.0885886423246208	0.20383065619651404	0.020468340888905236	0.05321391194119552	1.3432400336137748	-5.2176474440966792	1.4462100115547158	1.1342768432005398	1.5159036413019806	0.6146069680273384	-5.5493768094425912	5.0829682398217216	-0.45402443393536472	0.29526365992331132	0.44665779462317136	-1.5065227656318588
2009-10-01	-6.2410475787144648	-0.79265495757151776	1.553099556617917	-1.16891094763585	0.72978022778254096	-6.775477698090364	3.1393801348468116	2.9904197416102872	0.67583014096924296	0.90959330814307328	-7.4102025736405664	-3.5519065726009172	3.0467096394607272	1.0285890955399116	-0.016614264486588512	0.3344484669364214	1.158698926137566	0.78540054481189264	0.4209843503684252	-0.1435388473903462	-3.0439718515108904	-1.326485483131018	-3.4291763557269564	0.45494243240795632	0.81608869854115568	-5.1923268428415088	1.6817933434318526	1.9571229458614484	0.043110346948776672	-1.6252348218078396	-1.7964715687742442	-0.13647879059938802	-0.062958977255134096	-11.48276368969839	2.2526794517752836	0.51954369074820152	0.63925537370121296	0.28659574828017564	0.77161460874644	-4.35428577563066	0.42834576462513776	0.64567210676813128	1.133524234586038	0.61392650687216888	-4.9345133546793096	4.7692002341696416	-0.075203748558177792	-0.013390424460614306	0.21594375307201844	-1.4894015265992774
2009-11-01	-5.416143480701792	-0.91313029999572976	1.9577549711542048	-1.4379984128996452	0.6742634327258016	-6.2686408331115136	2.6344384140211852	2.5181276739521032	0.94267846120992576	0.950039477013836	-6.1596568135607448	-3.12813541791036	3.3573239322837448	1.1180835622594668	0.024324430262652584	0.28262440660486172	1.211705448615311	0.786201143917356	0.060879849491706072	0.46102087107278648	-2.1060691523737904	-0.43992948164010056	-2.5853343693444568	0.79299387451767024	1.1021002064869728	-3.384957340371884	1.2581203218811894	2.20575716451786	0.41709663979574072	-1.3969803622098738	-1.636523839388601	-0.16583252953364552	-0.05953964093611132	-9.819735111114072	2.6023063999973632	1.129555161434098	1.0381439311244724	-0.26156644972830036	0.3720709844605232	-3.5063098565267952	-0.45732204391120272	0.17518594167911892	0.95851239099880352	0.51702129506213136	-4.2652947013803736	4.5682314844652264	0.26811283713696332	-0.30360096476743492	-0.040678018568614872	-1.4334148491218764
2009-12-01	-4.6748888187544216	-1.2069602046179282	2.122440978023498	-1.4458182899198714	0.51744954290933496	-5.811479384850404	2.0537061261872788	1.9484064215955436	0.93157595195753504	0.83490666376023008	-4.9388518097394464	-2.5986731301651364	3.465923078991226	1.1510456270118992	0.066279179100702896	0.4259806190363176	1.2761533400997492	0.963021382032072	-0.28734124259486608	0.98785112585682496	-0.94485496976692368	0.43688208192854224	-1.322815760368038	0.87643663234636256	1.3651479484835738	-1.6277117826194592	0.93719230526715184	2.1792054541375024	0.97565936470226256	-1.1076649652755616	-1.4034352836512624	-0.27756588235821144	0.0034703349550678724	-8.0376533526482496	3.0041445176828268	1.9074277836388956	0.85886442475307312	-0.91218505095467488	-0.18653168602868976	-2.645709912477288	-1.2068994710786524	-0.098903202792714144	0.83971297606582144	0.45994919010122416	-3.5357416066688116	4.3918275172810528	0.55619145192909504	-0.69728255990523528	-0.17617125886103602	-1.1299865426146274
2010-01-01	-4.0281094505651592	-1.56658037490796	2.043768747226638	-1.2105179780943852	0.14381716259506292	-5.5912558705235792	1.3366634491471728	1.358176108139815	0.80040872462361296	0.7372966364247672	-3.8080774493534368	-2.0941719657209784	3.416927433204018	1.1887881455191402	0.024525029639133424	0.59915109976537752	1.412508450375166	1.2519859121936264	-0.50910760774858424	1.3128715646903958	0.18167667851076392	1.1239582172083944	0.022429505112523696	0.79847838123779888	1.5651555832416218	-0.096035671185789856	0.67687308868038208	2.0190154483525372	1.417439030838283	-0.69523676029697992	-1.0281801566712556	-0.5140818474863916	0.040187839008490072	-6.3215946778050248	3.3770317857158236	2.6281158492888476	0.36370988447800288	-1.0097833382783608	-1.0057898731036414	-1.8902767797865668	-2.0365837487015948	-0.18968887491547944	0.5588851522158136	0.60733025306262776	-2.8468223214796468	4.261314151949804	0.81128256636167504	-1.2174718586578422	-0.088038317399396304	-0.5135036163295352
2010-02-01	-3.3495582747617644	-1.8649605181061676	1.9302994975886164	-0.88731212493362032	-0.58201663148298192	-5.6400361491857784	0.60178576946021896	0.80007768717271072	0.93414186097264736	0.92205951719492656	-2.7730539339360564	-1.7387638423262206	3.471242833468486	1.046810970960364	-0.042162341892795416	0.66573099718631072	1.4794861257342944	1.3059381285971146	-0.5242240023465744	1.3852211229023532	1.1300192351230158	1.631119466701454	1.209515828909916	0.74568340006461744	1.7012667314981086	1.063215851786796	0.53836362251141256	1.8918310386529252	1.6291562084830202	-0.2372542216537698	-0.58204537350481168	-0.52489348970953288	-0.091694235464651808	-4.7153519574636304	3.7695231805055704	3.1105362728404356	0.09955643149283352	-0.41590500666671208	-1.829649705729874	-1.231104475225029	-2.8289956912540348	-0.39323525618958624	0.32023272797905476	0.57744562365157184	-2.1958320066861776	4.1734130741309448	1.0968317467433726	-1.8264085091885956	0.25202354663464068	0.45310419222495928
2010-03-01	-2.5753224509537208	-2.084175369789724	1.875572418276638	-0.65423123559263496	-1.37124374475023	-5.5197507330694336	0.13318572492250608	0.29722346511797536	1.359891507935459	1.2515118428190948	-1.7123252009600526	-1.4528090462187466	3.7954845579038408	0.94697598989985216	-0.10884620750423818	0.52089168604177008	1.4848158604371788	1.0413851017514604	-0.3852716479321636	1.3073154834639298	1.8302037937160736	1.9647744636584148	2.0937672028415904	0.66677362136334992	1.8547874394604532	2.1857930638939012	0.31985654712031048	1.9179321456996972	1.500992180277853	0.22379442724347132	-0.12832531664203672	-0.43378317525473256	0.0196671473117789	-3.2508594144700016	4.0920735863076712	3.336016324930568	-0.2389253508873538	-0.19944860764812784	-2.003466668125892	-0.6254176720651128	-3.2667402902192476	-0.74223234526173472	0.37976916339254528	0.28452775101691808	-1.603344525952136	4.1321140443803712	1.3523805847223108	-2.425265091914226	0.72396886446101232	1.4176372299469914
2010-04-01	-1.7642233018675438	-2.2291768132715344	1.9239643393924692	-0.5885658960829324	-1.9005220396170732	-5.0089995934793272	0.12108441482893314	-0.20708880604560028	1.7804726276632956	1.4164337671911572	-0.93384549373191824	-1.0692125900387634	3.83015448873128	1.4226431954079332	0.14503136163944366	0.36346420774843912	1.3550864969181868	0.48067409500486312	-0.17570333693734876	1.1612672047461592	2.2416469059341468	2.0065771188178192	2.6579054245657016	0.50107351315799064	2.0982030622834816	3.1676556828024724	0.18957772102463792	1.8682304032138036	1.3845270824990956	0.65284039724240752	0.25779240614955192	-0.50522680855727496	0.039979043472233224	-2.0306481831571996	3.9302848493716944	3.2770900051503636	-1.1051483748146902	-0.37709510374074864	-1.8648815849419872	-0.061819810715697952	-3.0558660502993952	-0.83330159178246448	0.55080815242271312	0.17720135005014298	-1.1923472453257018	4.0598528460247	1.2787613555074802	-2.9044741441577108	1.0999964469771358	2.015905338084542
2010-05-01	-1.0345014660568688	-2.3190746522012632	1.9977363390294912	-0.65522538394759536	-2.0625203183995568	-4.3888423159090008	0.33852622045519028	-0.7164216046749116	1.701478038826376	1.084144741243595	-0.55743940180599168	-0.58706779269042488	3.6190826209972344	1.9064276749865404	0.25711003439699472	0.10651432572825648	1.3270794262250352	-0.063207157553297592	-0.019711029964437864	1.076008134229245	2.4336731025278744	1.9785010435120028	2.871448315926712	0.49747107462792976	2.123224360594426	3.9554105870713976	0.064305026034223168	1.3624853473846576	1.359356618281385	1.1121979270052058	0.69917876994166592	-0.56840513431284824	0.051636470174949528	-1.1329108396400998	3.26888551590438	3.0108808257950284	-1.7835169391295916	-0.20512660287919192	-1.960541071359182	0.38902308559610952	-2.517540641916812	-0.67655319256915392	0.63790272599070208	0.33931843747605868	-1.0401789522863974	4.0390862295397888	0.99722989258072608	-3.0514461980047952	0.96979799430651888	2.2334849866883772
2010-06-01	-0.60331622176864064	-2.2672693935280472	1.9508492901888084	-0.71251621529309504	-1.8152396420550928	-4.1693759478861976	0.51762130847920576	-1.2648487956458576	1.320131886329553	0.54815830880305024	-0.73456249163943616	-0.11474180275996534	3.2367988548490156	2.0508835195612588	0.40417662869900864	-0.02049361797197522	1.2227078608519538	-0.45905015189611856	0.0059579760681105472	1.0540129702601894	2.4277244174836096	1.8481021007767116	2.7818610286901676	0.29275729533964396	1.846775179418988	4.0983191708484528	0.0053778049077073832	0.67146737316623984	1.2851787504828312	1.5591799978052038	1.234854917218673	-0.61951939556404144	0.073875499552144304	-0.67750623285430112	2.378457398341166	2.615935479421258	-1.916384351992668	0.29301754804861524	-2.2524630424777004	0.46618452816101496	-2.182145219540872	-0.27391924693211416	0.32560477012722976	0.66409194464774648	-1.172997265465734	4.0472298008790408	0.586829782678716	-2.7796213049515868	0.45597581743255736	1.8200959819461488
2010-07-01	-0.42322233247212344	-2.0797686923713604	1.7899147571160312	-0.64119575432515816	-1.4275324622287642	-4.57789744561876	0.66708358642402176	-1.9401059849021208	0.92469637926124224	0.53996571207737528	-1.1833303935934396	0.37794724358544888	2.5136570563091052	2.238100959230264	0.27384086466635084	-0.025729303568737632	1.261040758337072	-0.74320542907326256	-0.022371755958153156	1.059507950266712	2.3426492174528048	1.6025518565286648	2.6690783589233704	0.16432686870543046	1.274976261829663	3.6055481840835488	0.0075379171427294336	-0.071534793127370048	1.1202504656796774	1.9677716980236368	1.8460247028906648	-0.65340744800705376	0.084652526221066256	-0.56298344823274408	1.6513435175870916	2.1969707999883912	-1.7181621574286678	0.78430396490752432	-2.419093965074156	0.032832380538274044	-2.1363243908434128	0.12067050016744702	-0.25660255918881436	0.6936360369496616	-1.4580899002324732	4.0566689040131144	0.02838411550386794	-2.2561189680910768	-0.19685174322645632	1.2209734362442038
2010-08-01	-0.41658299600402608	-1.8599210762153784	1.532961230230667	-0.33671723066543456	-1.148441657561383	-5.2469324222976152	0.78218725263578336	-2.6085875234482004	0.53777579653112448	1.110516708266094	-1.8047076630045232	0.74799014395703408	1.7109820574451806	2.0062715479563232	-0.15279632330976938	-0.0086991199909438912	1.3801487183679198	-0.99583683441365616	-0.041138165416716592	1.0532027842351904	2.180649072054828	1.456108060099635	2.4799663297971968	0.13649279345253942	0.66523567821827736	2.6637304276298016	0.08151340875637704	-0.44367196996356992	0.86903270358442464	2.3329432514927052	2.4347624856793844	-0.61095735151916976	0.072119910959287568	-0.75576618139614736	1.2231842533375398	1.8284396312234516	-1.263419652350049	0.95218105603774944	-2.2358923454494472	-0.72326482122956256	-1.9987896465997656	0.068073358374160928	-0.35525130393165584	0.26073707171100984	-1.7936220100669908	3.9962643162924888	-0.3692451486528776	-1.5911084967028454	-0.76992277839747744	0.72253514537709056
2010-09-01	-0.3324535019448196	-1.7623271906623182	1.291157563195374	0.1314329602921376	-1.1204264517327538	-5.839258516147252	0.81608675578780608	-3.0754702375738492	-0.12737937822359238	1.8383594287373652	-2.3866280431446012	1.0149905846702186	1.0876278060689082	1.466454016748187	-0.65677759700737024	0.061647020447002232	1.3640798631249518	-1.2522530095747026	-0.010750788296883718	1.035613675377659	2.0229645935064248	1.3377340827214774	2.345629654764208	0.024919399249281788	0.18585332046610804	1.673001455618889	0.1575194985666678	-0.44616153326576256	0.61341426331505392	2.5726971800967296	2.81351606710744	-0.35250179703205604	-0.0047277036690715552	-0.95605658026032688	1.128749714730231	1.6617716664626906	-0.6872607197464776	0.86080517177948816	-1.87830338756516	-1.2240280977141662	-1.5895634421313656	-0.24349713261629888	0.076189039089727392	-0.078653556408119104	-2.0062252327715388	3.9524508955281192	-0.47507290316976256	-1.0969491639226468	-1.0024441033019544	0.64988443878333856
2010-10-01	-0.17109415185712528	-1.7054901657881294	1.0546977909119136	0.75885712564023936	-1.262240970044772	-6.1780893973076856	0.5760642681151884	-3.1183074228865936	-0.68198027699101824	2.2201680877139752	-2.740576753837936	1.2277679418303208	0.7698873285485056	0.9946279133350648	-1.0930181459736906	0.17362599652618238	1.2030042224178874	-1.5458606776820196	0.073832125137498336	1.0032956241705442	1.9250003717846244	1.3284025816185908	2.3238751092904376	0.079242988829792944	-0.13681635640452242	1.0474050030047008	0.1298399412827412	-0.15803757223662082	0.29325456584220096	2.587925000951312	2.8901859429197	0.024673895741716536	0.021422284916452668	-0.98362666408730576	1.2678114269563616	1.6856511743370168	-0.2498852323213744	0.54261226777796968	-1.4659114695471924	-1.211770870506452	-1.1539774770911144	-0.31319637207354368	0.43968922864167896	0.024395482078737796	-2.057913913669758	3.9683572615205344	-0.43249538886322216	-0.96900720426681168	-0.8730126242895064	0.95058095667450912
